year,geo_name,geo,adult_smoking,adult_obesity,excessive_drinking,motor_vehicle_crash_deaths,homicide_rate,sexually_transmitted_infections,health_care_costs,diabetes,hiv_prevalence_rate,violent_crime,alcoholimpaired_driving_deaths
2015,Uvalde County,05000US48463,None,0.296,None,17.87,None,766.3,10352,0.104,56.2,297.64,0.31
2015,Val Verde County,05000US48465,0.121,0.28,0.123,12.72,3,501,9007,0.097,32.8,171.57,0.269
2015,Van Zandt County,05000US48467,0.211,0.34,0.101,32.97,4.8,276.6,10524,0.123,57.7,192.7,0.259
2015,Victoria County,05000US48469,0.249,0.332,0.247,14.03,5.5,581.4,10790,0.116,126.9,550.58,0.254
2015,Walker County,05000US48471,0.185,0.304,None,16.46,5.3,535,10976,0.095,3764.1,385.93,0.357
2015,Waller County,05000US48473,None,0.308,None,20.87,8.9,383.3,10509,0.101,162.7,220.47,0.281
2015,Ward County,05000US48475,None,0.301,None,26.97,None,330.9,10297,0.099,69.8,438.06,0.212
2015,Washington County,05000US48477,None,0.284,None,21.07,5.1,448.8,8020,0.108,92.9,231.35,0.171
2015,"Webb County, TX",05000US48479,0.166,0.312,0.187,9.62,5.4,393.6,11519,0.094,172.8,473.5,0.155
2015,Wharton County,05000US48481,0.182,0.313,0.232,25.72,4.3,370.6,10590,0.109,148.9,423.57,0.286
2015,Wheeler County,05000US48483,None,0.289,None,42.93,None,177.7,11692,0.114,None,218.43,0.333
2015,"Wichita County, TX",05000US48485,0.21,0.321,0.159,15.05,4.7,494.1,10624,0.112,139.8,405.35,0.328
2015,Wilbarger County,05000US48487,None,0.287,None,21.08,None,399.8,11284,0.11,140,441.89,0.391
2015,Willacy County,05000US48489,None,0.295,None,18.96,None,512.3,12215,0.088,264.7,902.32,0.368
2015,"Williamson County, TX",05000US48491,0.11,0.278,0.171,8.97,1.5,320.5,11201,0.086,97.2,142.29,0.356
2015,Wilson County,05000US48493,0.117,0.282,0.217,20.73,5,293,9737,0.092,53,101.38,0.308
2015,Winkler County,05000US48495,None,0.313,None,46.76,None,395.6,10803,0.096,None,277.06,0.563
2015,Wise County,05000US48497,0.161,0.298,0.145,29.96,2.5,243.2,12185,0.091,56.5,154.25,0.222
2015,Wood County,05000US48499,0.291,0.304,None,31.48,4.9,140.4,11321,0.126,125.8,134.79,0.13
2015,Yoakum County,05000US48501,None,0.299,None,32.95,None,235.3,10972,0.093,None,141.38,0.125
2015,Young County,05000US48503,0.334,0.272,None,25.72,None,212.7,12149,0.113,None,163.55,0.214
2015,Zapata County,05000US48505,None,0.312,None,15.53,None,265.9,11651,0.083,66,205.48,0.083
2015,Zavala County,05000US48507,None,0.284,None,23.16,None,668.8,11417,0.094,108,362.1,0.105
2015,Beaver County,05000US49001,None,0.292,None,None,None,92.3,7859,0.081,None,109.68,0.462
2015,Box Elder County,05000US49003,0.086,0.311,0.074,13.18,None,185.4,8163,0.087,47.9,149.23,0.077
2015,"Cache County, UT",05000US49005,0.046,0.224,0.063,7.58,None,174.9,8155,0.065,40.8,54.4,0.167
2015,Carbon County,05000US49007,0.186,0.277,0.114,17.77,None,193,7901,0.093,None,212.23,0.35
2015,Daggett County,05000US49009,None,0.261,None,None,None,None,9457,0.091,None,0,0
2015,"Davis County, UT",05000US49011,0.063,0.249,0.074,6.81,1.2,273.9,8870,0.069,53.9,100.01,0.183
2015,Duchesne County,05000US49013,0.192,0.269,0.093,36.75,None,93.5,7306,0.083,None,216.87,0.424
2015,Emery County,05000US49015,0.169,0.261,0.105,19.87,None,64,8343,0.077,None,30.07,0.125
2015,Garfield County,05000US49017,None,0.279,None,None,None,98.1,8382,0.088,None,None,0.154
2015,Grand County,05000US49019,0.174,0.204,0.161,23.62,None,246.6,5910,0.075,None,227.93,0.429
2015,Iron County,05000US49021,0.126,0.246,0.096,12.36,None,160.4,7902,0.072,35.7,229.71,0.132
2015,Juab County,05000US49023,0.128,0.306,None,17.16,None,67.7,10202,0.076,None,73.8,0.25
2015,Kane County,05000US49025,0.104,0.226,None,30.67,None,None,7694,0.104,None,171.65,0.167
2015,Millard County,05000US49027,0.118,0.284,0.042,24.39,None,71.6,8831,0.094,None,147.12,0.219
2015,Morgan County,05000US49029,None,0.224,None,None,None,61.1,8232,0.076,None,41.47,0.429
2015,Piute County,05000US49031,None,0.247,None,None,None,None,6660,0.105,None,0,1
2015,Rich County,05000US49033,None,0.268,None,None,None,None,6590,0.087,None,144.8,0.6
2015,"Salt Lake County, UT",05000US49035,0.109,0.248,0.12,8.31,2.8,368.8,8925,0.069,219.9,341.53,0.18
2015,San Juan County,05000US49037,0.098,0.251,0.073,47.43,None,581.4,9533,0.102,None,95.98,0.258
2015,Sanpete County,05000US49039,0.099,0.242,0.064,16.92,None,86,8702,0.08,22.2,122.56,0
2015,Sevier County,05000US49041,0.125,0.302,0.096,13.2,None,173.2,8870,0.104,None,161.24,0
2015,Summit County,05000US49043,0.075,0.146,0.191,11.12,None,165.8,8322,0.04,77.2,113.95,0.222
2015,Tooele County,05000US49045,0.138,0.292,0.11,14.65,None,197.1,9189,0.09,37.3,199.79,0.224
2015,Uintah County,05000US49047,0.183,0.285,0.128,21.99,None,199.9,7464,0.082,21,219.28,0.333
2015,"Utah County, UT",05000US49049,0.054,0.238,0.044,7.46,1,148.6,9637,0.057,32.8,78.63,0.142
2015,Wasatch County,05000US49051,0.078,0.228,0.088,17.46,None,166.2,7707,0.062,28.3,55.35,0.211
2015,"Washington County, UT",05000US49053,0.078,0.226,0.062,13.38,1.9,185.1,8697,0.072,32.2,143.44,0.164
2015,Wayne County,05000US49055,None,0.225,None,None,None,None,6906,0.091,None,71.56,0
2015,"Weber County, UT",05000US49057,0.123,0.281,0.111,10.54,1.9,346.9,8648,0.083,72.1,211.49,0.219
2015,Addison County,05000US50001,0.145,0.228,0.193,12.81,None,147,7338,0.071,62.2,75.18,0.278
2015,Bennington County,05000US50003,0.186,0.243,0.168,15.43,None,286.1,8364,0.088,63.5,151.93,0.429
2015,Caledonia County,05000US50005,0.18,0.279,0.153,16.94,None,263.5,6703,0.084,45.9,137.77,0.55
2015,"Chittenden County, VT",05000US50007,0.109,0.21,0.204,4.77,1.3,321.8,7007,0.06,107.7,162.12,0.275
2015,Essex County,05000US50009,0.257,0.274,0.208,None,None,176.7,6776,0.102,None,0,0.333
2015,Franklin County,05000US50011,0.191,0.29,0.196,16.77,None,396.2,7567,0.084,72.5,175.46,0.429
2015,Grand Isle County,05000US50013,0.156,0.268,0.198,None,None,214.8,7014,0.076,120.1,33.53,0.25
2015,Lamoille County,05000US50015,0.176,0.258,0.22,13.55,None,360.6,6909,0.073,44.3,70.59,0.533
2015,Orange County,05000US50017,0.192,0.275,0.207,13.78,None,204,7087,0.08,49.6,64.45,0.5
2015,Orleans County,05000US50019,0.216,0.299,0.188,20.99,None,169.7,7318,0.085,None,134.73,0.5
2015,Rutland County,05000US50021,0.179,0.285,0.175,11.3,2.7,216.9,8667,0.09,66.7,157.97,0.256
2015,Washington County,05000US50023,0.156,0.225,0.198,11.06,None,275.8,6841,0.076,61.4,118.62,0.324
2015,Windham County,05000US50025,0.16,0.225,0.203,13.21,None,225.1,7403,0.075,103.7,205.53,0.464
2015,Windsor County,05000US50027,0.157,0.227,0.199,11.07,None,295.3,7866,0.08,64.8,132.54,0.211
2015,Accomack County,05000US51001,0.212,0.35,0.153,30.81,13.7,800.8,9252,0.129,409.2,188.19,0.354
2015,"Albemarle County, VA",05000US51003,0.124,0.256,0.137,10.06,1.8,237.7,7891,0.103,114.2,117.03,0.388
2015,Alleghany County,05000US51005,0.246,0.264,None,20.97,None,277.3,9415,0.101,81.2,110.1,0.267
2015,Amelia County,05000US51007,0.2,0.343,None,31.78,None,352.7,9401,0.118,64,166.33,0.182
2015,Amherst County,05000US51009,0.164,0.303,None,12.82,None,336.6,8779,0.148,126.9,76.83,0.188
2015,Appomattox County,05000US51011,0.249,0.311,None,31.92,None,297.5,8359,0.11,137,86.03,0.286
2015,"Arlington County, VA",05000US51013,0.101,0.175,0.187,3.09,1.6,260.1,7629,0.053,751.9,150.29,0.167
2015,Augusta County,05000US51015,0.176,0.283,0.117,13.83,2.8,194.1,8202,0.098,100.7,111.34,0.31
2015,Bath County,05000US51017,None,0.296,None,None,None,86,11013,0.116,None,35.14,0
2015,Bedford County,05000US51019,0.192,0.269,0.166,14.46,None,125,8201,0.103,59.8,159.96,0.369
2015,Bland County,05000US51021,None,0.309,None,33.38,None,103.9,11409,0.116,None,53.34,0.167
2015,Botetourt County,05000US51023,0.143,0.274,None,12.15,None,120.6,8094,0.118,52.5,84.01,0.276
2015,Brunswick County,05000US51025,0.296,0.336,0.158,20.36,None,511.5,9337,0.127,413,91.48,0.385
2015,Buchanan County,05000US51027,0.303,0.288,None,37.69,10.1,62.9,11132,0.124,76.4,145.18,0.281
2015,Buckingham County,05000US51029,0.215,0.324,None,21.89,None,491.6,7901,0.135,503.3,153.95,0.308
2015,Campbell County,05000US51031,0.216,0.306,0.114,17.32,5.2,331.7,8298,0.1,101.6,122.91,0.361
2015,Caroline County,05000US51033,0.208,0.3,0.13,19.82,None,352.1,9141,0.119,188.9,137.7,0.351
2015,Carroll County,05000US51035,0.333,0.303,0.128,22.88,None,190.9,9582,0.11,37.4,110.19,0.079
2015,Charles City County,05000US51036,None,0.355,None,31.74,None,544.9,7475,0.142,216,82.12,0.5
2015,Charlotte County,05000US51037,0.261,0.311,None,30.63,None,556.3,8257,0.123,94.6,147.5,0.294
2015,"Chesterfield County, VA",05000US51041,0.158,0.272,0.143,9.15,3.9,386.6,9171,0.098,176.8,135.2,0.385
2015,Clarke County,05000US51043,None,0.301,None,12.17,None,174.5,8089,0.111,123.2,121.92,0.5
2015,Craig County,05000US51045,None,0.322,None,27.66,None,153.5,9684,0.111,None,70.53,0.857
2015,Culpeper County,05000US51047,0.151,0.318,0.164,13.89,None,283.9,8836,0.101,170.5,186.71,0.27
2015,Cumberland County,05000US51049,0.234,0.329,None,None,None,416.3,8055,0.132,175,145.2,0.375
2015,Dickenson County,05000US51051,0.317,0.287,None,21.57,None,299.6,11714,0.114,None,106.45,0.7
2015,Dinwiddie County,05000US51053,0.282,0.342,0.178,19.15,None,450.1,9304,0.127,194.2,178.57,0.303
2015,Essex County,05000US51057,None,0.29,None,20.8,None,703.3,9262,0.138,146.3,195.47,0.182
2015,"Fairfax County, VA",05000US51059,0.111,0.195,0.203,4.79,1.9,165.7,7909,0.066,259.8,89.96,0.261
2015,Fauquier County,05000US51061,0.167,0.255,0.163,17.36,3.7,199.9,8637,0.104,83.6,91.93,0.21
2015,Floyd County,05000US51063,0.273,0.294,None,22.67,None,194.9,7732,0.113,38.7,64.81,0.462
2015,Fluvanna County,05000US51065,None,0.282,0.182,18.48,None,215.7,8073,0.105,183.8,58.95,0.333
2015,Franklin County,05000US51067,0.215,0.288,0.088,19.1,3.5,283.6,8465,0.121,83.1,103.51,0.275
2015,Frederick County,05000US51069,0.217,0.307,0.146,14.29,3.7,229.1,7977,0.091,66.9,112.56,0.355
2015,Giles County,05000US51071,0.228,0.344,None,15.82,None,289.5,9787,0.12,54.3,113.26,0.25
2015,Gloucester County,05000US51073,0.193,0.333,0.199,21.81,None,225,8511,0.124,111.5,76.26,0.286
2015,Goochland County,05000US51075,0.135,0.255,0.139,18.81,None,206.1,8285,0.114,382.7,106.36,0.36
2015,Grayson County,05000US51077,0.222,0.321,None,16.39,None,125.1,9077,0.119,75.3,121.93,0.333
2015,Greene County,05000US51079,None,0.288,None,20.35,None,207.8,9495,0.098,92.1,171.76,0.286
2015,Greensville County,05000US51081,0.187,0.331,None,21.21,None,447.2,7805,0.133,875.7,138.29,0.5
2015,Halifax County,05000US51083,0.211,0.35,0.105,27.61,7.3,432.4,8154,0.138,248.5,138.73,0.581
2015,"Hanover County, VA",05000US51085,0.17,0.247,0.166,11.19,3.2,213.6,9274,0.096,97.1,88.63,0.259
2015,"Henrico County, VA",05000US51087,0.17,0.281,0.184,8.33,5.1,444.9,8823,0.103,269.1,161.26,0.306
2015,Henry County,05000US51089,0.257,0.308,0.108,21.78,10.3,430.4,8580,0.146,107.2,316.63,0.4
2015,Highland County,05000US51091,None,0.284,None,None,None,None,8697,0.129,None,71.82,0.5
2015,Isle of Wight County,05000US51093,0.133,0.299,0.144,16.77,7.2,395.5,8855,0.134,155.1,135.89,0.462
2015,James City County,05000US51095,0.092,0.245,0.094,8.28,None,236.3,8415,0.107,56.3,106,0.429
2015,King and Queen County,05000US51097,None,0.331,None,20.55,None,454.2,8044,0.124,165,142.54,0.222
2015,King George County,05000US51099,None,0.288,None,17.23,None,298,9346,0.105,150.1,100.17,0.045
2015,King William County,05000US51101,0.198,0.32,None,12.79,None,269.1,9056,0.105,51.9,72.59,0.267
2015,Lancaster County,05000US51103,None,0.297,0.186,25.03,None,409.4,7281,0.137,193.7,84.34,0.667
2015,Lee County,05000US51105,0.254,0.285,0.114,24.75,7.1,109.9,10936,0.1,73.4,131.33,0.233
2015,"Loudoun County, VA",05000US51107,0.097,0.223,0.192,4.91,1,158.2,8574,0.075,114.5,88.47,0.333
2015,Louisa County,05000US51109,0.277,0.34,0.147,21.5,5.1,260.2,8547,0.108,119.6,117.45,0.4
2015,Lunenburg County,05000US51111,0.214,0.301,None,39.87,None,286,9123,0.134,239,171.8,0.25
2015,Madison County,05000US51113,0.312,0.322,None,21.49,None,159.1,7783,0.112,106.1,89.8,0.3
2015,Mathews County,05000US51115,0.247,0.275,None,20.68,None,191.4,7938,0.133,None,73.74,0.3
2015,Mecklenburg County,05000US51117,0.286,0.335,0.11,23.22,5.9,463,8777,0.129,319.5,185.17,0.282
2015,Middlesex County,05000US51119,0.336,0.26,0.286,21.11,None,369.6,8145,0.126,185.4,96.9,0.2
2015,Montgomery County,05000US51121,0.143,0.261,0.139,7.82,3.8,284.7,8784,0.074,57.1,117.42,0.295
2015,Nelson County,05000US51125,0.269,0.279,0.124,21.93,None,242.8,7643,0.124,152.7,70.36,0.273
2015,New Kent County,05000US51127,0.322,0.319,None,18.23,None,187.8,8812,0.111,101.8,124.76,0.423
2015,Northampton County,05000US51131,0.229,0.305,0.166,22.87,None,768.9,8965,0.163,393.8,146.91,0.111
2015,Northumberland County,05000US51133,0.185,0.266,None,25.31,None,486,7804,0.135,197.9,93.72,0.222
2015,Nottoway County,05000US51135,0.204,0.341,0.232,14.44,None,404.3,9910,0.122,390.5,154.46,0.476
2015,Orange County,05000US51137,0.185,0.328,0.175,21.57,None,227.8,8767,0.117,114.5,80.65,0.286
2015,Page County,05000US51139,0.268,0.306,0.142,17.22,None,251.1,8947,0.114,59.1,103.32,0.2
2015,Patrick County,05000US51141,0.197,0.296,0.12,23.83,None,200.5,9670,0.123,51,121.88,0.042
2015,Pittsylvania County,05000US51143,0.229,0.332,0.09,23.33,4.9,350.3,8510,0.133,120.7,72.66,0.391
2015,Powhatan County,05000US51145,0.25,0.306,0.22,15.38,None,184.9,9511,0.106,547.3,67.18,0.318
2015,Prince Edward County,05000US51147,0.256,0.33,None,16.86,None,503.5,8144,0.107,150.2,140.2,0.382
2015,Prince George County,05000US51149,0.252,0.359,0.175,14.05,None,766.1,9697,0.125,176.9,91.88,0.189
2015,"Prince William County, VA",05000US51153,0.174,0.267,0.19,7.22,2.7,313.7,8503,0.076,230.1,148.41,0.231
2015,Pulaski County,05000US51155,0.308,0.315,0.14,14.74,None,233.2,11471,0.106,93.6,192.11,0.333
2015,Rappahannock County,05000US51157,None,0.256,None,None,None,120.7,7820,0.115,103.5,71.56,0.417
2015,Richmond County,05000US51159,0.246,0.31,0.159,24.64,None,331.2,9359,0.118,446.5,71.58,0.5
2015,Roanoke County,05000US51161,0.175,0.282,0.116,8.39,2.8,197,8395,0.112,54.9,148.06,0.283
2015,Rockbridge County,05000US51163,0.182,0.266,0.173,19.89,None,263.5,8104,0.127,62.9,81.48,0.545
2015,Rockingham County,05000US51165,0.125,0.284,0.11,17.98,None,189.9,8544,0.1,71.3,68.84,0.387
2015,Russell County,05000US51167,0.249,0.354,None,20.85,None,151.2,11086,0.116,40.5,129.58,0.231
2015,Scott County,05000US51169,0.278,0.335,None,24.68,None,122.9,10724,0.119,45.7,108.55,0.15
2015,Shenandoah County,05000US51171,0.206,0.267,0.148,13.69,None,202,8535,0.117,48.1,94.31,0.242
2015,Smyth County,05000US51173,0.223,0.305,None,16.39,None,182.9,9935,0.106,107.6,193.03,0.278
2015,Southampton County,05000US51175,0.203,0.335,0.257,24.75,None,472.6,9141,0.146,176,135.78,0.344
2015,"Spotsylvania County, VA",05000US51177,0.164,0.318,0.138,12.46,2.3,309.5,9770,0.113,107.4,214.54,0.265
2015,"Stafford County, VA",05000US51179,0.169,0.352,0.151,9.23,3.1,300,9963,0.086,111.5,145.78,0.278
2015,Surry County,05000US51181,0.212,0.328,None,None,None,745.2,7504,0.141,266.2,273.49,0.5
2015,Sussex County,05000US51183,None,0.345,None,29.44,None,484.5,9593,0.135,477.9,186.11,0.174
2015,Tazewell County,05000US51185,0.211,0.302,0.101,22.08,5.8,155.9,10485,0.131,61.8,133.92,0.231
2015,Warren County,05000US51187,0.243,0.273,0.136,11.11,None,359.9,8400,0.107,107.2,101.97,0.259
2015,Washington County,05000US51191,0.236,0.317,None,12.58,2.8,141.3,9657,0.117,69.2,103.85,0.31
2015,Westmoreland County,05000US51193,0.169,0.291,None,20.61,None,547.8,9434,0.134,112.2,103.96,0.5
2015,Wise County,05000US51195,0.33,0.319,0.102,13.11,4.4,339.7,11456,0.132,66.2,157.87,0.281
2015,Wythe County,05000US51197,0.242,0.301,None,18.18,None,215.4,10377,0.111,97.2,108.66,0.073
2015,York County,05000US51199,0.075,0.283,0.127,6.13,None,216.2,8828,0.094,94.1,121.37,0.579
2015,"Alexandria city, VA",05000US51510,0.092,0.204,0.218,5.53,2.7,332.9,8608,0.062,1070.5,180.35,0.231
2015,Bedford city,05000US51515,None,0.342,None,34.88,None,318.6,8543,0.133,343.9,245.11,0.333
2015,Bristol city,05000US51520,None,0.295,None,11.3,None,311.4,10590,0.117,171.5,330.68,0.25
2015,Buena Vista city,05000US51530,None,0.29,None,None,None,447.3,9421,0.101,None,74.53,None
2015,Charlottesville city,05000US51540,None,0.271,None,7.36,4,680.2,5990,0.075,447.2,438.16,0.25
2015,"Chesapeake city, VA",05000US51550,0.158,0.298,0.157,8.07,5.9,579.6,9333,0.109,273.9,388.67,0.338
2015,Colonial Heights city,05000US51570,None,0.264,None,13.08,None,457.7,None,0.113,191.8,227.87,0.667
2015,Covington city,05000US51580,None,0.294,None,24.01,None,467.9,None,0.11,178.5,255.6,0
2015,Danville city,05000US51590,0.242,0.351,0.108,12.79,18.6,916.4,8487,0.135,382.8,364.76,0.143
2015,Emporia city,05000US51595,None,0.334,None,None,None,818.8,9540,0.132,497.2,582.27,0
2015,Fairfax city,05000US51600,None,0.242,0.16,10.24,None,963.3,7904,0.081,773.5,127.57,0.1
2015,Falls Church city,05000US51610,None,0.254,None,15.64,None,952.5,8155,0.097,514.5,92.83,0
2015,Franklin city,05000US51620,0.164,0.344,None,16.72,None,1207.8,7999,0.132,460.4,412.33,1
2015,Fredericksburg city,05000US51630,0.244,0.299,None,5.89,None,780,10600,0.092,350.9,426.27,0.286
2015,Galax city,05000US51640,None,0.298,None,None,None,347.4,9461,0.108,133.8,438.1,1
2015,"Hampton city, VA",05000US51650,0.191,0.331,0.156,8.05,8,991.7,8646,0.125,480.4,266.88,0.396
2015,Harrisonburg city,05000US51660,None,0.298,None,4.14,None,384.5,6258,0.072,126.7,203.44,0.125
2015,Hopewell city,05000US51670,0.353,0.346,None,9.53,14.1,868.1,9807,0.15,442.9,640,0.286
2015,Lexington city,05000US51678,None,0.292,None,None,None,385.8,None,0.093,90.1,37.66,0.333
2015,Lynchburg city,05000US51680,0.246,0.29,0.171,9.38,2.7,557.6,8639,0.116,275.5,380.15,0.381
2015,Manassas city,05000US51683,None,0.295,None,6.93,None,411.3,5806,0.087,485.8,350.52,0.25
2015,Manassas Park city,05000US51685,None,0.306,None,None,None,278.5,7749,0.085,130.8,115.34,1
2015,Martinsville city,05000US51690,None,0.321,None,15.39,None,844.7,8538,0.137,345.7,296.28,0.333
2015,"Newport News city, VA",05000US51700,0.232,0.354,0.172,7.8,10.2,981,8881,0.126,537.7,476.35,0.246
2015,"Norfolk city, VA",05000US51710,0.261,0.346,0.191,6.48,11.8,1152.2,9360,0.102,1039,583.8,0.473
2015,Norton city,05000US51720,None,0.291,None,None,None,344.1,12063,0.1,None,91.2,0
2015,Petersburg city,05000US51730,0.254,0.361,None,14.18,24.1,1557.6,9757,0.16,1283.1,559.7,0.444
2015,Poquoson city,05000US51735,None,0.283,None,None,None,140.5,8919,0.109,49.1,79.28,None
2015,Portsmouth city,05000US51740,0.23,0.415,0.137,8.88,14.7,1141.3,8925,0.148,776.9,564.8,0.19
2015,Radford city,05000US51750,None,0.298,None,None,None,593.3,9045,0.072,39.9,429.37,0.5
2015,"Richmond city, VA",05000US51760,0.186,0.291,0.164,10.25,19.6,1310.5,8824,0.097,1161.6,709.27,0.377
2015,"Roanoke city, VA",05000US51770,0.264,0.362,0.131,9.95,9.2,714.1,8619,0.114,549.2,618.08,0.391
2015,Salem city,05000US51775,0.211,0.272,None,10.4,None,300.4,8650,0.104,140,93.16,0
2015,Staunton city,05000US51790,None,0.294,None,10.2,None,397.1,8872,0.114,260.8,167.11,0
2015,Suffolk city,05000US51800,0.192,0.312,0.167,12.7,6.6,769,9105,0.111,319.8,313.62,0.254
2015,"Virginia Beach city, VA",05000US51810,0.186,0.276,0.221,6.68,4,568.9,9457,0.088,305,178.28,0.368
2015,Waynesboro city,05000US51820,None,0.304,None,10.22,None,450.1,8395,0.108,162.2,332.24,0.556
2015,Williamsburg city,05000US51830,None,0.27,None,None,None,1061.5,8225,0.095,397.4,163.14,0
2015,Winchester city,05000US51840,None,0.286,None,10.37,None,1123.5,7971,0.101,358.8,226.13,0.25
2015,Adams County,05000US53001,0.101,0.36,0.118,10.99,None,352.5,7861,0.103,50.1,279.12,0.261
2015,Asotin County,05000US53003,0.217,0.286,0.156,15.27,None,360.9,7618,0.124,86.7,191.68,0.5
2015,"Benton County, WA",05000US53005,0.153,0.32,0.134,6.93,1.8,337.2,8335,0.096,62.8,226.12,0.383
2015,Chelan County,05000US53007,0.132,0.258,0.145,11.16,3.6,337.9,7625,0.091,79.9,162.1,0.289
2015,Clallam County,05000US53009,0.189,0.281,0.138,12.88,4.3,238,6795,0.118,58.9,268.4,0.581
2015,"Clark County, WA",05000US53011,0.153,0.294,0.16,7.91,2.4,313.5,8458,0.094,139.6,222.77,0.462
2015,Columbia County,05000US53013,0.148,0.321,0.148,None,None,175.2,9019,0.116,None,146.22,None
2015,"Cowlitz County, WA",05000US53015,0.232,0.346,0.186,10.41,3.6,423.5,8547,0.11,107.6,309.44,0.475
2015,Douglas County,05000US53017,0.151,0.264,0.141,11.37,None,322.7,7934,0.094,29.5,118.64,0.417
2015,Ferry County,05000US53019,0.242,0.258,0.179,20.79,None,402.3,8086,0.092,None,108.77,0.625
